IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/23/2019 0830,11/22/2019 1730,11/23/2019 0830,2019-001950,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/23/2019 0838,11/22/2019 1700,11/23/2019 0838,2019-001951,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,11/23/2019 1308,11/20/2019 1400,11/20/2019 1400,2019-001952,CLOSED. REFERRED TO COMMUNITY STANDARDS
CANINE DEPLOYMENT,OTHER JURISDICTION,11/23/2019 1521,11/23/2019 1530,11/23/2019 2230,2019-001953,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK FIELD,11/23/2019 1528,11/23/2019 0830,11/23/2019 1300,2019-001954,OPEN
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP HALL,11/23/2019 1908,11/23/2019 1900,11/23/2019 1930,2019-001956,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : COMMUNITY ARTS CENTER (OXFORD COLLEGE),11/23/2019 1916,11/23/2019 1916,11/23/2019 1916,2019-001955,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,11/23/2019 1945,11/23/2019 1945,11/23/2019 1945,2019-001957,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,11/23/2019 1945,11/23/2019 1945,11/23/2019 1945,2019-001957,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : IRVIN DRIVE,11/24/2019 0108,11/24/2019 0108,11/24/2019 0108,2019-001958,CLOSED.  CLEARED BY SUMMONS
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/24/2019 0121,11/24/2019 0121,11/24/2019 0121,2019-001959,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/24/2019 0121,11/24/2019 0121,11/24/2019 0121,2019-001959,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,11/24/2019 0123,11/24/2019 0123,11/24/2019 0123,2019-001960,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,11/24/2019 0123,11/24/2019 0123,11/24/2019 0123,2019-001960,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,11/24/2019 0138,11/24/2019 0138,11/24/2019 0215,2019-001961,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,11/24/2019 0216,11/24/2019 0216,11/24/2019 0216,2019-001962,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,11/24/2019 0216,11/24/2019 0216,11/24/2019 0216,2019-001962,CLOSED. REFERRED TO COMMUNITY STANDARDS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/24/2019 0316,11/24/2019 0300,11/24/2019 0305,2019-001964,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : SPRING ST,11/24/2019 0318,11/24/2019 0318,11/24/2019 0318,2019-001963,CLOSED.  CLEARED BY SUMMONS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/24/2019 0412,11/24/2019 0412,11/24/2019 0412,2019-001965,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/24/2019 1043,11/24/2019 0200,11/24/2019 0215,2019-001967,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PULLEY PAVILLION,11/24/2019 1607,11/24/2019 1607,11/24/2019 1607,2019-001968,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,11/24/2019 1611,11/24/2019 1611,11/24/2019 1611,2019-001969,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,11/24/2019 2204,11/24/2019 2204,11/24/2019 2220,2019-001970,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,11/25/2019 1019,11/25/2019 1015,11/25/2019 1111,2019-001972,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
SEX OFFENSE,CITY OF OXFORD,11/25/2019 1108,11/22/2019 0000,11/23/2019 0300,2019-001980,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE,CITY OF OXFORD,11/25/2019 1512,4/3/2019 0000,4/4/2019 0000,2019-001981,CLOSED. REFERRED TO OTHER LE AGENCY
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,11/25/2019 1529,11/22/2019 2100,11/23/2019 1200,2019-001974,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,11/25/2019 1538,11/25/2019 1538,11/25/2019 1625,2019-001973,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,11/25/2019 1925,11/25/2019 1925,11/25/2019 1925,2019-001975,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : PINES LODGE,11/25/2019 2023,11/25/2019 2023,11/25/2019 2102,2019-001977,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,11/25/2019 2037,11/25/2019 2037,11/25/2019 2037,2019-001976,CLOSED. REFERRED TO COMMUNITY STANDARDS
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,11/25/2019 2317,11/25/2019 2317,11/25/2019 2317,2019-001978,CLOSED. REFERRED TO COMMUNITY STANDARDS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,11/26/2019 0737,11/26/2019 0400,11/26/2019 0736,2019-001979,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,11/26/2019 1037,11/26/2019 1030,11/26/2019 1115,2019-001982,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,11/26/2019 1539,11/26/2019 1300,11/26/2019 1539,2019-001983,CLOSED
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/26/2019 1632,11/26/2019 1631,11/26/2019 1632,2019-001984,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,11/26/2019 1938,11/26/2019 1945,11/26/2019 1945,2019-001985,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,11/26/2019 2149,11/26/2019 2149,11/26/2019 2149,2019-001986,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,11/27/2019 0305,11/27/2019 0305,11/27/2019 0305,2019-001987,CLOSED. REFERRED TO COMMUNITY STANDARDS
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,11/27/2019 0305,11/27/2019 0305,11/27/2019 0305,2019-001987,CLOSED. REFERRED TO COMMUNITY STANDARDS
FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,11/27/2019 0649,11/27/2019 0649,11/27/2019 0649,2019-001988,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HALL AUDITORIUM,11/27/2019 1219,11/26/2019 1300,11/27/2019 1050,2019-001989,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : NIKE BASE,11/27/2019 2308,11/27/2019 2309,11/27/2019 2309,2019-001990,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,11/29/2019 0210,11/29/2019 0210,11/29/2019 0230,2019-001991,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,11/29/2019 0502,11/29/2019 0502,11/29/2019 0502,2019-001992,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,11/29/2019 1110,11/29/2019 1110,11/29/2019 1135,2019-001993,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,12/1/2019 1624,12/1/2019 1624,12/1/2019 1650,2019-001995,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,12/1/2019 2126,12/1/2019 2126,12/1/2019 2126,2019-001996,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,12/2/2019 1037,12/2/2019 0800,12/2/2019 1036,2019-001997,CLOSED
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,12/2/2019 1508,12/2/2019 1245,12/2/2019 1245,2019-001998,CLOSED
MEDICAL : ASSIST,CITY OF OXFORD : PATTERSON AVE,12/2/2019 2057,12/2/2019 2057,12/2/2019 2057,2019-001999,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,12/2/2019 2057,12/2/2019 2057,12/2/2019 2057,2019-001999,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,12/3/2019 0018,12/3/2019 0018,12/3/2019 0049,2019-002000,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,CITY OF OXFORD : HIGH ST,12/3/2019 0120,12/3/2019 0125,12/3/2019 0140,2019-002001,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,12/3/2019 1557,11/11/2019 1000,12/2/2019 1500,2019-002002,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,12/3/2019 1558,7/9/2019 0800,12/3/2019 1300,2019-002003,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,12/3/2019 1559,11/4/2019 1400,12/3/2019 1300,2019-002004,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,12/3/2019 1600,12/3/2019 1230,12/3/2019 1315,2019-002005,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,12/3/2019 1600,11/15/2019 1200,12/8/2019 1000,2019-002007,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,12/3/2019 1600,11/13/2019 0800,11/14/2019 1400,2019-002006,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,12/3/2019 1602,12/3/2019 1600,12/3/2019 1645,2019-002008,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,12/3/2019 2200,12/3/2019 2200,12/3/2019 2200,2019-002009,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : IRVIN DRIVE,12/4/2019 0151,12/4/2019 0151,12/4/2019 0151,2019-002011,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,12/4/2019 0154,12/4/2019 0154,12/4/2019 0154,2019-002014,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : HIGH ST,12/4/2019 0208,12/4/2019 0208,12/4/2019 0208,2019-002012,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,12/4/2019 0323,12/4/2019 0323,12/4/2019 0323,2019-002013,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,12/4/2019 0323,12/4/2019 0323,12/4/2019 0323,2019-002013,CLOSED. REFERRED TO COMMUNITY STANDARDS
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,12/4/2019 0735,3/8/2019 2300,3/9/2019 0200,2019-002015,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,12/4/2019 1211,11/4/2019 1212,11/4/2019 1233,2019-002016,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,12/4/2019 2227,12/4/2019 2227,12/4/2019 2227,2019-002017,UNFOUNDED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,12/5/2019 0250,12/5/2019 0250,12/5/2019 0250,2019-002018,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,12/5/2019 0250,12/5/2019 0250,12/5/2019 0250,2019-002018,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,12/5/2019 1040,12/5/2019 1040,12/5/2019 1100,2019-002019,CLOSED
DATING VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS,12/5/2019 1433,8/26/2019 0000,12/5/2019 0000,2019-002020,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,12/5/2019 1901,12/5/2019 1901,12/5/2019 1918,2019-002021,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,12/5/2019 2112,12/5/2019 2112,12/5/2019 2225,2019-002022,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,12/5/2019 2223,12/6/2019 2223,12/6/2019 2223,2019-002023,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,12/5/2019 2352,12/5/2019 2352,12/5/2019 2352,2019-002025,CLOSED.  CLEARED BY SUMMONS
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,12/5/2019 2352,12/5/2019 2352,12/5/2019 2352,2019-002025,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,12/5/2019 2357,12/5/2019 2357,12/5/2019 2357,2019-002024,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : VERBAL WARNING,CITY OF OXFORD : SPRING ST,12/6/2019 0013,12/6/2019 0013,12/6/2019 0013,2019-002026,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,12/6/2019 0039,12/6/2019 0039,12/6/2019 0239,2019-002028,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,12/6/2019 0039,12/6/2019 0039,12/6/2019 0239,2019-002028,CLOSED.  CLEARED BY ARREST
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,12/6/2019 0039,12/6/2019 0039,12/6/2019 0239,2019-002028,CLOSED.  CLEARED BY ARREST
MAKING FALSE ALARMS,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,12/6/2019 0039,12/6/2019 0039,12/6/2019 0239,2019-002028,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,12/6/2019 0039,12/6/2019 0039,12/6/2019 0239,2019-002028,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,12/6/2019 0040,12/6/2019 0040,12/6/2019 0040,2019-002027,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,12/6/2019 0040,12/6/2019 0040,12/6/2019 0040,2019-002027,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,12/6/2019 0118,12/6/2019 0118,12/6/2019 0230,2019-002030,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,12/6/2019 0118,12/6/2019 0118,12/6/2019 0230,2019-002030,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,12/6/2019 0120,12/6/2019 0120,12/6/2019 0120,2019-002029,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,12/6/2019 0131,12/6/2019 0131,12/6/2019 0131,2019-002031,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SLANTWALK,12/6/2019 0133,12/6/2019 0133,12/6/2019 0133,2019-002032,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : SLANTWALK,12/6/2019 0133,12/6/2019 0133,12/6/2019 0133,2019-002032,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,12/6/2019 0310,12/6/2019 0310,12/6/2019 0310,2019-002033,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ART BLDG,12/6/2019 1204,12/6/2019 0750,12/6/2019 1030,2019-002034,CLOSED.  CLEARED BY ARREST
UNAUTHORIZED USE : OF PROPERTY,MIAMI UNIVERSITY : OXFORD CAMPUS : ART BLDG,12/6/2019 1204,12/6/2019 0750,12/6/2019 1030,2019-002034,CLOSED.  CLEARED BY ARREST
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,12/6/2019 1457,11/9/2019 1530,11/9/2019 2130,2019-002067,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,12/6/2019 1457,11/9/2019 1530,11/9/2019 2130,2019-002067,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,12/6/2019 1542,12/6/2019 1542,12/6/2019 1542,2019-002036,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,12/6/2019 1556,12/6/2019 1600,12/6/2019 1700,2019-002037,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,12/6/2019 1732,12/6/2019 1732,12/6/2019 1810,2019-002038,CLOSED
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,12/6/2019 1755,10/28/2019 0001,11/7/2019 1549,2019-002039,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,12/6/2019 1954,12/6/2019 1954,12/6/2019 2005,2019-002040,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,12/7/2019 0058,12/7/2019 0058,12/7/2019 0058,2019-002041,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,12/7/2019 0058,12/7/2019 0058,12/7/2019 0058,2019-002041,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,12/7/2019 0117,12/7/2019 0117,12/7/2019 0117,2019-002042,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,12/7/2019 0117,12/7/2019 0117,12/7/2019 0117,2019-002042,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,12/7/2019 0126,12/7/2019 0126,12/7/2019 0126,2019-002043,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,12/7/2019 0126,12/7/2019 0126,12/7/2019 0126,2019-002043,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,12/7/2019 0214,12/7/2019 0214,12/7/2019 0230,2019-002044,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,12/7/2019 0238,12/7/2019 0238,12/7/2019 0238,2019-002046,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,12/7/2019 0238,12/7/2019 0238,12/7/2019 0238,2019-002046,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,12/7/2019 0243,12/7/2019 0243,12/7/2019 0243,2019-002045,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,12/7/2019 0243,12/7/2019 0243,12/7/2019 0243,2019-002045,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,12/7/2019 0538,12/7/2019 0538,12/7/2019 0538,2019-002047,CLOSED. REFERRED TO COMMUNITY STANDARDS
INFORMATION,CITY OF OXFORD,12/7/2019 1227,11/1/2019 0000,12/15/2019 0000,2019-002048,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE,CITY OF OXFORD,12/7/2019 1227,11/1/2019 0000,12/15/2019 0000,2019-002048,CLOSED. REFERRED TO OTHER LE AGENCY
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,12/7/2019 1332,12/7/2019 0400,12/7/2019 1331,2019-002049,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,12/7/2019 1333,12/7/2019 1333,12/7/2019 1420,2019-002050,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,12/7/2019 1714,12/5/2019 1200,12/7/2019 1714,2019-002052,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,12/7/2019 1714,12/5/2019 1200,12/7/2019 1714,2019-002052,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : DITMER PARKING LOT,12/7/2019 1719,11/17/2019 1900,11/17/2019 2000,2019-002051,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,12/7/2019 2304,12/7/2019 2304,12/7/2019 2304,2019-002053,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,12/7/2019 2321,12/7/2019 2321,12/7/2019 2321,2019-002055,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,12/7/2019 2321,12/7/2019 2321,12/7/2019 2321,2019-002055,CLOSED. REFERRED TO COMMUNITY STANDARDS
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,12/7/2019 2326,12/7/2019 2326,12/7/2019 2326,2019-002054,CLOSED.  UTT/UTC ISSUED.
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,12/7/2019 2344,12/7/2019 2344,12/7/2019 2344,2019-002056,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,12/8/2019 0031,12/8/2019 0031,12/8/2019 0031,2019-002057,CLOSED. REFERRED TO COMMUNITY STANDARDS
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,12/8/2019 0031,12/8/2019 0031,12/8/2019 0031,2019-002057,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,12/8/2019 0031,12/8/2019 0031,12/8/2019 0031,2019-002057,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,12/8/2019 0123,12/8/2019 0123,12/8/2019 0123,2019-002059,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : BENTON HALL,12/8/2019 0126,12/8/2019 0126,12/8/2019 0126,2019-002058,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,12/8/2019 0148,12/8/2019 0148,12/8/2019 0245,2019-002060,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,12/8/2019 0218,12/8/2019 0218,12/8/2019 0218,2019-002061,CLOSED. REFERRED TO COMMUNITY STANDARDS
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,CITY OF OXFORD : PATTERSON AVE,12/8/2019 0226,12/8/2019 0226,12/8/2019 0226,2019-002062,CLOSED.  CLEARED BY ARREST
