IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/14/2021 0207,11/14/2021 0207,11/14/2021 0207,2021-001394,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/14/2021 0207,11/14/2021 0207,11/14/2021 0207,2021-001394,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,11/14/2021 0208,11/14/2021 0208,11/14/2021 0208,2021-001391,CLOSED.  CLEARED BY SUMMONS
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,11/14/2021 0208,11/14/2021 0208,11/14/2021 0208,2021-001391,CLOSED.  CLEARED BY SUMMONS
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,11/14/2021 0208,11/14/2021 0208,11/14/2021 0208,2021-001391,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/14/2021 0209,11/14/2021 0209,11/14/2021 0209,2021-001392,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/14/2021 0209,11/14/2021 0209,11/14/2021 0209,2021-001392,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/14/2021 0209,11/14/2021 0209,11/14/2021 0209,2021-001392,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/14/2021 0213,11/14/2021 0213,11/14/2021 0213,2021-001393,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/14/2021 0213,11/14/2021 0213,11/14/2021 0213,2021-001393,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/14/2021 0243,11/14/2021 0243,11/14/2021 0243,2021-001395,CLOSED.  CLEARED BY SUMMONS
OBSTRUCTING OFFICIAL BUSINESS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/14/2021 0243,11/14/2021 0243,11/14/2021 0243,2021-001395,CLOSED.  CLEARED BY SUMMONS
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/14/2021 0243,11/14/2021 0243,11/14/2021 0243,2021-001395,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/14/2021 0243,11/14/2021 0243,11/14/2021 0243,2021-001395,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,11/14/2021 0758,11/13/2021 1600,11/14/2021 0800,2021-001396,CLOSED
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : NELLIE CRAIG WALKER HALL (FKA CAMPUS AVENUE BLDG),11/14/2021 0831,11/14/2021 0831,11/14/2021 0831,2021-001397,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : NELLIE CRAIG WALKER HALL (FKA CAMPUS AVENUE BLDG),11/14/2021 0831,11/14/2021 0831,11/14/2021 0831,2021-001397,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,11/14/2021 1039,11/14/2021 0500,11/14/2021 0930,2021-001398,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,11/14/2021 1112,11/14/2021 1112,11/14/2021 1113,2021-001399,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,11/14/2021 1112,11/14/2021 1112,11/14/2021 1113,2021-001399,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,11/14/2021 1330,11/13/2021 1800,11/14/2021 1300,2021-001400,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP HALL,11/14/2021 1919,11/13/2021 1930,11/14/2021 1900,2021-001401,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,11/14/2021 2027,11/14/2021 2027,11/14/2021 2027,2021-001402,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/15/2021 0031,11/15/2021 0031,11/15/2021 0031,2021-001403,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,11/15/2021 0609,11/15/2021 0609,11/15/2021 0609,2021-001404,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : BACHELOR HALL,11/15/2021 0822,11/12/2021 0330,11/14/2021 0200,2021-001405,UNFOUNDED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,11/15/2021 1606,11/15/2021 1606,11/15/2021 1607,2021-001406,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,11/15/2021 1637,11/6/2021 0110,11/6/2021 0110,2021-001407,CLOSED
SEX OFFENSE : RAPE,CITY OF OXFORD,11/15/2021 1955,10/29/2021 0000,10/29/2021 2359,2021-001411,OPEN
SEX OFFENSE : RAPE,MIAMI UNIVERSITY : OXFORD CAMPUS,11/15/2021 2005,9/30/2021 0000,9/30/2021 2359,2021-001412,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/15/2021 2105,11/15/2021 2105,11/15/2021 2105,2021-001408,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/15/2021 2114,11/15/2021 2114,11/15/2021 2114,2021-001409,CLOSED
MENACING,MIAMI UNIVERSITY : OXFORD CAMPUS,11/15/2021 2127,9/25/2021 0000,10/1/2021 2359,2021-001413,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,11/15/2021 2251,11/15/2021 2251,11/15/2021 2251,2021-001410,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CENTER FOR PERFORMING ARTS,11/16/2021 0821,11/16/2021 0820,11/16/2021 0820,2021-001414,CLOSED
SEX OFFENSE : FONDLING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/16/2021 1257,10/1/2021 0300,10/1/2021 0300,2021-001415,OPEN
BURGLARY,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,11/16/2021 1331,11/10/2021 1244,11/16/2021 1315,2021-001416,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,11/16/2021 1331,11/10/2021 1244,11/16/2021 1315,2021-001416,OPEN
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS,11/16/2021 1423,11/15/2021 1500,11/15/2021 2359,2021-001422,CLOSED
SEX OFFENSE : RAPE,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,11/16/2021 1602,11/14/2021 0230,11/14/2021 0230,2021-001418,OPEN
DATING VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS,11/16/2021 1646,10/1/2021 0000,11/1/2021 0001,2021-001419,UNFOUNDED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/16/2021 2221,11/16/2021 2221,11/16/2021 2221,2021-001420,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,11/16/2021 2331,11/16/2021 1600,11/16/2021 2330,2021-001421,CLOSED
SEX OFFENSE : FONDLING,CITY OF OXFORD : POPLAR ST,11/17/2021 0815,10/23/2021 0225,10/23/2021 0225,2021-001423,CLOSED. REFERRED TO OTHER LE AGENCY
STALKING,MIAMI UNIVERSITY : HAMILTON CAMPUS,11/17/2021 0840,Unknown,Unknown,2021-001424,CLOSED. REFERRED TO OTHER LE AGENCY
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : PSYCHOLOGY BLDG,11/17/2021 0946,11/17/2021 0945,11/17/2021 1015,2021-001425,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,11/17/2021 1259,11/17/2021 1259,11/17/2021 1259,2021-001426,CLOSED.  CLEARED BY ARREST
SEX OFFENSE : RAPE,OTHER JURISDICTION,11/17/2021 1741,11/13/2021 2230,11/14/2021 0000,2021-001431,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS,11/17/2021 1808,Unknown,Unknown,2021-001430,OPEN
MEDICAL : ASSIST,CITY OF OXFORD : SPRING ST,11/18/2021 0224,11/18/2021 0224,11/18/2021 0255,2021-001427,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,CITY OF OXFORD : SPRING ST,11/18/2021 0224,11/18/2021 0224,11/18/2021 0255,2021-001427,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : WRA CABIN,11/18/2021 0918,11/18/2021 0918,11/18/2021 0923,2021-001429,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,11/18/2021 1333,11/18/2021 1333,11/18/2021 1333,2021-001434,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,11/18/2021 1333,11/18/2021 1333,11/18/2021 1333,2021-001434,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/18/2021 1402,11/18/2021 1402,11/18/2021 1402,2021-001433,CLOSED
SEX OFFENSE : GROSS SEXUAL IMPOSITION,CITY OF OXFORD,11/18/2021 1420,10/31/2021 0000,10/31/2021 2359,2021-001432,CLOSED. REFERRED TO OTHER LE AGENCY
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,11/18/2021 1727,8/23/2021 0000,11/18/2021 1727,2021-001435,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,11/18/2021 1727,8/23/2021 0000,11/18/2021 1727,2021-001435,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/19/2021 0050,11/19/2021 0050,11/19/2021 0050,2021-001436,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,11/19/2021 0128,11/19/2021 0120,11/19/2021 0131,2021-001437,CLOSED. REFERRED TO COMMUNITY STANDARDS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,11/19/2021 0200,11/19/2021 0200,11/19/2021 0200,2021-001438,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,11/19/2021 0317,11/19/2021 0317,11/19/2021 0317,2021-001439,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,11/19/2021 1102,11/18/2021 1800,11/19/2021 0845,2021-001440,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/19/2021 1502,10/29/2021 0000,11/5/2021 2359,2021-001475,OPEN
MENACING,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,11/19/2021 1517,11/19/2021 1100,11/19/2021 1517,2021-001442,OPEN
BURGLARY,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/19/2021 1627,11/13/2021 2300,11/14/2021 0145,2021-001443,OPEN
CRIMINAL TRESPASS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/19/2021 1627,11/13/2021 2300,11/14/2021 0145,2021-001443,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/19/2021 1627,11/13/2021 2300,11/14/2021 0145,2021-001443,OPEN
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,11/19/2021 2328,11/19/2021 2328,11/19/2021 2359,2021-001444,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,11/19/2021 2328,11/19/2021 2328,11/19/2021 2359,2021-001444,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,11/19/2021 2328,11/19/2021 2328,11/19/2021 2359,2021-001444,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,11/19/2021 2347,11/19/2021 2059,11/19/2021 2311,2021-001445,OPEN
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,11/19/2021 2347,11/19/2021 2059,11/19/2021 2311,2021-001445,OPEN
SEX OFFENSE : FONDLING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,11/19/2021 2347,11/19/2021 2059,11/19/2021 2311,2021-001445,OPEN
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,11/19/2021 2357,11/19/2021 2357,11/19/2021 2357,2021-001446,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,11/19/2021 2357,11/19/2021 2357,11/19/2021 2357,2021-001446,CLOSED.  CLEARED BY ARREST
OBSTRUCTING OFFICIAL BUSINESS,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,11/19/2021 2357,11/19/2021 2357,11/19/2021 2357,2021-001446,CLOSED.  CLEARED BY ARREST
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/20/2021 0001,11/20/2021 0001,11/20/2021 0001,2021-001447,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,11/20/2021 0156,11/20/2021 0156,11/20/2021 0210,2021-001448,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PHI DELTA THETA GATES,11/20/2021 0221,11/20/2021 0221,11/20/2021 0221,2021-001451,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PHI DELTA THETA GATES,11/20/2021 0221,11/20/2021 0221,11/20/2021 0221,2021-001451,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/20/2021 0222,11/20/2021 0222,11/20/2021 0222,2021-001450,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/20/2021 0222,11/20/2021 0222,11/20/2021 0222,2021-001450,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/20/2021 0222,11/20/2021 0222,11/20/2021 0222,2021-001450,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/20/2021 0225,11/20/2021 0225,11/20/2021 0225,2021-001452,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,11/20/2021 0229,11/6/2021 0000,11/20/2021 0229,2021-001449,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,11/20/2021 0307,11/20/2021 0307,11/20/2021 0307,2021-001453,CLOSED
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,11/20/2021 0419,11/20/2021 0419,11/20/2021 0419,2021-001454,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/20/2021 1019,11/19/2021 2200,11/20/2021 1015,2021-001455,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/20/2021 1019,11/19/2021 2200,11/20/2021 1015,2021-001455,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,11/20/2021 1119,11/20/2021 1130,11/20/2021 1500,2021-001456,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MARTIN DINING HALL,11/20/2021 1553,11/20/2021 1553,11/20/2021 1553,2021-001457,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/20/2021 1807,11/20/2021 1807,11/20/2021 1807,2021-001458,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/20/2021 2309,11/20/2021 2309,11/20/2021 2309,2021-001459,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/20/2021 2309,11/20/2021 2309,11/20/2021 2309,2021-001459,CLOSED
MEDICAL : ASSIST,CITY OF OXFORD : SPRING ST,11/20/2021 2319,11/20/2021 2319,11/20/2021 2319,2021-001460,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,CITY OF OXFORD : SPRING ST,11/20/2021 2319,11/20/2021 2319,11/20/2021 2319,2021-001460,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/21/2021 0002,11/21/2021 0002,11/21/2021 0002,2021-001461,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,11/21/2021 0011,11/21/2021 0011,11/21/2021 0011,2021-001462,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : HIGH ST,11/21/2021 0034,11/21/2021 0034,11/21/2021 0034,2021-001463,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,CITY OF OXFORD : HIGH ST,11/21/2021 0034,11/21/2021 0034,11/21/2021 0034,2021-001463,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,CITY OF OXFORD : HIGH ST,11/21/2021 0034,11/21/2021 0034,11/21/2021 0034,2021-001463,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : PHI DELTA THETA GATES,11/21/2021 0117,11/21/2021 0117,11/21/2021 0117,2021-001464,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/21/2021 0132,11/21/2021 0132,11/21/2021 0132,2021-001465,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/21/2021 0132,11/21/2021 0132,11/21/2021 0132,2021-001465,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/21/2021 0155,11/21/2021 0155,11/21/2021 0155,2021-001466,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,11/21/2021 0209,11/21/2021 0209,11/21/2021 0209,2021-001467,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/21/2021 0213,11/21/2021 0213,11/21/2021 0213,2021-001468,CLOSED.  CLEARED BY ARREST
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/21/2021 0213,11/21/2021 0213,11/21/2021 0213,2021-001468,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/21/2021 0213,11/21/2021 0213,11/21/2021 0213,2021-001468,CLOSED.  CLEARED BY ARREST
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,11/21/2021 0301,11/21/2021 0301,11/21/2021 0301,2021-001469,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,11/21/2021 0344,11/21/2021 0344,11/21/2021 0344,2021-001470,CLOSED. REFERRED TO COMMUNITY STANDARDS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,11/21/2021 0344,11/21/2021 0344,11/21/2021 0344,2021-001470,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,11/21/2021 2009,11/21/2021 2009,11/21/2021 2009,2021-001472,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : EDWARDS LOT,11/22/2021 0656,11/22/2021 0656,11/22/2021 0656,2021-001473,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM : HANNON PARK,11/22/2021 0911,11/22/2021 0911,11/22/2021 0911,2021-001474,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/22/2021 1210,10/21/2021 0000,11/1/2021 0001,2021-001477,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/22/2021 1210,9/23/2021 0000,10/28/2021 2359,2021-001476,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/22/2021 1211,10/21/2021 0000,11/3/2021 2234,2021-001482,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/22/2021 1211,9/1/2021 0000,11/4/2021 1942,2021-001479,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/22/2021 1211,10/23/2021 0000,11/18/2021 2359,2021-001478,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/22/2021 2047,11/22/2021 2047,11/22/2021 2059,2021-001480,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,11/23/2021 0126,11/23/2021 0126,11/23/2021 0126,2021-001481,CLOSED
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,11/23/2021 1648,11/23/2021 1648,11/23/2021 1648,2021-001483,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,11/23/2021 1648,11/23/2021 1648,11/23/2021 1648,2021-001483,CLOSED. REFERRED TO COMMUNITY STANDARDS
ASSAULT : AGGRAVATED,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,11/23/2021 1942,11/21/2021 0500,11/21/2021 0600,2021-001484,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,11/23/2021 1942,11/21/2021 0500,11/21/2021 0600,2021-001484,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,11/23/2021 2059,11/23/2021 2059,11/23/2021 2115,2021-001485,CLOSED
FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : STUDENT ATHLETE DEVELOPMENT CTR,11/25/2021 0001,11/25/2021 0001,11/25/2021 0400,2021-001486,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,11/26/2021 1249,11/26/2021 1249,11/26/2021 1249,2021-001487,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,11/26/2021 1529,11/26/2021 1530,11/26/2021 1600,2021-001488,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/27/2021 0840,11/26/2021 1600,11/27/2021 0839,2021-001489,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,11/27/2021 1521,11/27/2021 1530,11/27/2021 1630,2021-001490,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,11/27/2021 2257,11/27/2021 2257,11/27/2021 2257,2021-001491,CLOSED
SEX OFFENSE : SEXUAL IMPOSITION,CITY OF OXFORD : HIGH ST,11/28/2021 0026,11/28/2021 0015,11/28/2021 0026,2021-001492,CLOSED.  CLEARED BY ARREST
WEAPONS VIOLATION,CITY OF OXFORD : HIGH ST,11/28/2021 0026,11/28/2021 0015,11/28/2021 0026,2021-001492,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : VERBAL WARNING,CITY OF OXFORD : HIGH ST,11/28/2021 0026,11/28/2021 0015,11/28/2021 0026,2021-001492,CLOSED.  CLEARED BY ARREST
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/28/2021 1319,11/28/2021 1319,11/28/2021 1319,2021-001493,CLOSED
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,11/28/2021 1327,11/26/2021 0001,11/27/2021 2130,2021-001494,OPEN
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,11/28/2021 2046,11/28/2021 2046,11/28/2021 2046,2021-001495,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/29/2021 0809,11/29/2021 0809,11/29/2021 0810,2021-001496,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : PATTERSON AVE (N. 0-520 BLK),11/29/2021 1502,11/29/2021 1501,11/29/2021 1502,2021-001497,CLOSED
HAZING,MIAMI UNIVERSITY,11/29/2021 1656,8/23/2021 0000,11/29/2021 1656,2021-001498,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : TALLAWANDA HALL,11/30/2021 0515,11/30/2021 0515,11/30/2021 0515,2021-001499,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,11/30/2021 0857,11/30/2021 0856,11/30/2021 0857,2021-001500,CLOSED
BURGLARY,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,11/30/2021 1717,11/28/2021 1300,11/28/2021 2200,2021-001501,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,11/30/2021 1717,11/28/2021 1300,11/28/2021 2200,2021-001501,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,11/30/2021 2207,11/30/2021 2207,11/30/2021 2230,2021-001502,CLOSED
